,y
37134,0
22763,0
34776,0
40137,1
23623,0
8692,0
25657,0
15034,0
37873,0
31050,0
14838,0
3119,0
125,0
19197,0
35322,0
9332,0
34987,0
5348,0
35580,0
29000,0
20684,0
30024,0
7754,0
30385,0
27020,0
27249,0
16611,0
29416,0
27806,0
18705,0
14549,0
37973,0
4666,0
4709,0
11862,0
12854,0
27399,0
227,0
23099,0
21110,0
6583,0
27938,0
3823,0
14793,0
19681,0
34310,0
7378,0
9638,0
26314,0
22883,0
13407,0
5728,0
16805,0
8097,0
10795,0
6366,0
2083,0
22597,0
23249,0
20718,0
5104,0
25032,0
20322,0
16002,0
39730,1
36529,0
32883,0
35714,0
34856,0
307,0
37969,1
2162,0
10031,0
31549,0
7112,0
7907,0
2728,0
24257,0
10129,0
6233,0
2210,0
38053,1
2370,0
25376,0
820,1
12111,0
24026,0
20998,0
1804,0
21467,0
1763,1
12534,0
10438,0
8356,0
12845,0
4747,0
40477,0
25949,0
17563,0
6106,0
15896,0
18486,0
40753,1
12086,0
31598,0
32046,0
37478,1
16024,0
25366,0
30132,1
30038,0
8192,0
25132,0
1583,0
23526,0
17536,0
17906,0
18814,0
23372,0
40901,1
32313,0
22836,0
23969,0
37765,0
27549,0
25143,0
17362,0
18464,0
29215,0
30678,0
8950,0
38349,1
26224,0
21791,0
28479,0
15863,0
17973,0
41152,0
33717,0
36967,0
33184,0
31202,0
10174,0
28286,0
35278,0
32160,0
28412,0
9500,0
37911,1
29895,0
8218,0
32598,0
22421,1
20431,0
13624,0
33562,0
17257,0
10364,0
4021,0
28200,0
19802,0
4197,0
30126,0
23804,0
4071,0
25282,0
4469,0
40654,0
21184,0
17739,0
25897,0
24796,0
35974,0
41014,1
31987,0
15335,0
6966,0
9418,0
7657,0
39577,0
18049,0
35173,0
15070,0
10283,0
8832,0
2168,0
30015,0
18358,0
10450,0
29796,0
10273,0
35045,0
9788,0
6901,1
19279,0
37306,0
14039,0
6608,0
22574,0
5980,0
28186,0
33855,0
4946,0
35293,0
6594,0
17150,0
4914,0
18481,0
30206,0
35052,0
32530,0
10934,0
225,0
2980,0
12927,0
33661,0
29483,0
17598,0
34456,0
2332,0
34738,0
6586,0
20275,0
27416,0
3726,0
20704,0
32467,0
33519,0
26600,0
20132,0
13815,0
26595,1
17357,0
17639,1
14069,1
29009,0
4863,0
28705,0
40809,0
12715,0
8721,0
12410,0
36741,0
27551,0
13709,1
26734,0
2099,0
39003,1
4590,0
11268,0
13661,0
17479,0
4223,0
6795,0
29707,1
39566,1
34247,0
27696,0
12736,0
13645,0
25515,0
38309,0
14656,0
30661,0
3316,0
32208,1
37626,0
4325,0
18732,0
17851,0
30001,1
10768,0
39262,1
37666,1
15408,0
9720,0
16671,0
15607,0
39092,1
40602,0
7823,0
4570,0
13310,0
22419,0
21478,0
1579,0
6698,0
34553,0
3290,0
22884,0
33737,0
27175,0
29161,0
8500,0
4113,0
4553,0
14094,0
9131,0
34350,0
14303,0
14491,0
31421,0
38051,1
35802,0
31488,0
28469,1
10544,1
8312,0
10446,0
33193,0
3997,0
4397,0
35109,0
21784,0
1056,0
11890,0
36643,0
32054,0
567,0
39468,0
41019,1
22472,0
17511,0
13609,0
8272,0
39404,1
26399,0
40634,0
15456,1
6796,0
41109,0
9520,0
23296,0
3884,0
37404,0
21417,0
33916,1
2597,0
21337,0
34913,0
20433,0
7089,0
13260,0
15670,0
26558,0
26803,0
2653,0
29537,0
20194,0
16162,0
15022,0
9323,0
10248,0
1329,0
19146,0
12498,0
10414,0
12746,0
13444,0
24165,0
89,0
20635,0
20086,0
18109,0
32853,0
36875,0
3668,0
5630,0
23416,0
36955,1
3158,0
40981,1
5902,0
7651,0
21093,0
3817,0
21118,0
16939,0
25512,0
26611,0
7420,0
11284,0
13425,0
25076,0
34680,0
25027,0
1008,0
29069,0
18731,0
32693,0
2764,0
30681,0
4255,0
16729,0
33861,0
16004,0
9408,0
27270,0
3836,0
25404,0
29972,1
29717,0
15598,0
39388,1
16402,0
30651,1
16868,0
23472,0
21935,0
21057,0
16237,0
4673,0
14157,0
14850,0
23516,0
12820,0
16362,0
20945,0
13420,0
3580,0
21572,0
22278,0
20450,0
8942,0
26924,0
32432,0
20491,0
37649,1
2224,0
8531,0
14551,0
32882,0
14631,0
10951,0
12359,0
21720,0
8665,0
16701,0
22937,0
33641,0
21755,0
14856,0
12788,0
38100,0
20658,0
1504,0
12413,0
18066,0
35001,0
40531,0
36588,0
2688,0
29586,0
28155,0
14033,0
25090,0
4289,0
12693,0
33620,0
20058,0
30607,0
4283,0
33177,0
12062,0
269,0
26467,0
29628,0
23443,0
18437,0
2969,0
36827,1
10002,0
11326,0
28771,0
34449,0
9705,1
23873,0
36804,1
38664,0
23045,0
3420,0
32188,0
14819,0
7583,0
35044,0
36541,1
26165,0
30784,0
17200,0
10011,0
16673,0
12892,0
5726,0
39819,0
26659,0
24062,1
1726,0
15775,0
9551,0
35014,0
19105,0
7042,0
36044,0
22088,0
39082,1
35859,0
30425,0
35717,0
619,0
10462,0
20626,1
11619,0
15442,0
26499,0
1537,0
9941,0
35464,0
33505,0
21587,0
17603,0
7661,0
1908,0
18487,0
39970,1
7677,0
38000,1
32971,0
26997,0
29887,0
15471,0
20770,0
38321,1
2578,0
27291,0
34178,0
6638,0
11778,0
26988,0
19248,1
23548,0
26218,0
30545,0
6582,0
2422,0
32427,0
27184,0
165,0
25340,0
33145,0
10632,0
25411,0
37967,0
31882,0
35911,0
33569,0
37405,0
22483,0
35373,0
33103,0
23867,0
4313,0
12941,0
31173,0
21867,0
29582,0
33258,0
24920,0
37110,0
10021,0
12755,0
40259,1
24353,0
14858,0
35495,0
20262,0
15788,0
13413,0
1529,0
24995,0
41018,1
19842,0
6533,0
31799,0
4109,0
6250,0
19164,0
10022,0
30679,0
25448,0
10476,0
11130,0
6701,0
13556,0
37022,0
29549,0
8436,0
4293,0
2512,0
6481,0
2420,0
19104,0
38863,0
40946,0
10621,0
16866,0
33506,0
28840,0
13550,0
19576,0
32129,0
26645,0
32877,0
36648,0
28068,1
27348,0
41052,1
19205,1
29979,1
13961,0
12045,0
3116,0
6248,0
14431,0
10481,0
20892,0
16877,0
23505,0
17262,0
36994,1
8632,0
956,0
39640,1
15395,0
32821,0
31607,0
17130,0
34201,1
27733,1
21244,0
20544,0
8053,0
21310,0
30369,0
32768,0
37427,0
31868,0
30194,1
1486,0
4787,0
9546,0
9915,0
5863,1
26078,0
20561,0
36403,0
32470,0
220,0
17102,0
26842,0
13458,0
13009,0
37493,0
16568,0
40730,1
313,0
34326,0
22929,0
3180,0
22569,0
27684,0
27407,0
35879,0
29436,0
5031,0
12332,0
23452,0
10040,0
40234,1
18756,0
33814,0
16423,0
17011,0
35233,1
35178,0
39935,0
26627,0
38497,0
24651,0
5998,1
39298,1
10036,0
7527,0
34413,0
910,0
18931,0
29560,0
13239,0
14218,0
37860,1
20457,0
7254,0
35188,0
16669,0
11063,0
31427,0
20407,0
12050,0
30016,0
37069,0
33715,0
15979,0
10128,0
20087,0
40605,0
36471,1
28517,0
29411,0
10603,0
41033,1
38324,1
20964,0
6516,0
15357,1
36631,1
5185,0
34017,0
39324,1
15565,0
15770,0
33740,0
33273,0
19027,0
10581,0
39182,1
39135,1
21513,0
21006,0
31876,0
36181,1
33010,0
12183,0
37647,0
28566,0
30102,0
19872,0
16876,0
2256,0
12355,0
9243,0
1312,0
23158,1
3970,0
36896,0
2630,0
40967,0
23394,0
15783,0
4058,0
40474,0
17546,0
11342,0
2059,0
18089,0
38267,0
8908,0
25608,0
5289,0
7137,1
19078,0
18422,0
13758,0
8535,1
39893,1
10858,0
6402,0
3407,0
27274,0
7410,0
38399,0
15672,0
9038,0
5977,0
15473,0
6448,0
24012,1
26540,0
10560,0
25929,0
30004,1
20169,0
13389,0
22610,0
37430,1
26918,0
12308,0
9457,0
29243,0
2449,1
30534,0
40025,1
39952,0
2508,0
30949,0
32820,0
22533,0
28593,1
16997,0
20484,0
15669,0
40787,1
25682,0
18624,0
36148,0
15953,0
28211,0
33202,0
28324,0
9257,0
14898,0
22589,0
38598,0
19524,0
17040,0
21858,0
33725,0
37826,0
7303,0
12724,0
4486,0
34035,0
24589,0
32499,0
10545,0
24273,0
21435,0
6683,0
18275,0
4876,0
4168,0
27406,0
35327,0
26443,0
23781,0
19448,0
4593,0
28650,0
22446,0
2209,0
26859,0
5696,0
22631,0
2924,0
37036,1
1925,0
12238,0
13515,0
24833,0
10952,0
27997,0
30940,0
7491,0
8695,0
34217,0
30992,1
33123,0
36189,1
34572,0
5375,0
10249,0
20550,0
13107,0
3100,0
40956,0
18060,0
24616,0
14901,0
20752,0
11129,0
12793,0
28244,0
3107,0
34701,0
39559,0
35881,0
12302,0
24633,0
1379,0
37847,0
14135,0
30219,1
37745,1
35995,0
6910,0
12393,0
35055,0
19523,0
34809,0
39072,0
38986,0
28722,0
1595,0
41074,0
36035,0
7924,0
36284,0
28127,0
14847,0
20244,0
31140,0
18078,0
31903,0
29677,0
38805,1
25377,0
2207,0
39419,1
36367,0
34828,0
1110,0
35828,1
7028,0
26661,0
21799,0
26242,0
27189,0
33837,0
34173,0
39315,1
6691,0
15024,0
18455,0
15874,0
30765,0
19317,0
16608,0
28914,0
2517,0
17826,0
18355,0
7267,0
11657,0
1220,0
7332,0
4392,0
31486,0
33272,0
40019,0
5733,0
6456,0
35988,0
38196,0
3471,0
23306,0
4143,0
38647,1
8687,0
14234,0
9125,0
17961,0
35836,0
7882,0
28077,0
311,0
36774,0
9128,0
34534,0
27002,0
28841,1
29128,0
34733,0
2916,0
35999,1
7276,0
16788,0
21648,0
8897,1
32524,0
35309,0
39789,0
9514,0
35939,1
11577,0
37823,1
13598,0
27763,1
40000,0
27001,0
1063,0
1234,0
11058,0
14082,0
22333,0
21872,0
35821,0
32950,0
16696,0
37881,0
36808,0
18879,0
3760,0
10239,1
14821,1
31879,0
468,0
37771,1
18900,0
3023,0
12570,0
40381,1
15303,0
23813,0
899,0
21217,0
29279,0
18107,0
7142,0
999,0
8421,0
9373,0
3037,0
26152,0
27639,0
22435,0
38419,1
15931,0
30172,1
8612,0
4382,0
23464,0
22546,0
33857,0
20284,0
6865,0
24229,0
33124,1
32925,0
28757,0
25701,0
10692,0
31809,0
4782,0
87,0
33979,0
25016,0
37332,1
17572,0
2515,0
21771,0
40337,0
35643,1
34610,1
10495,0
9541,0
28964,0
14168,0
17589,0
9225,0
32976,0
38947,0
8497,0
36953,1
18257,0
22124,0
19534,0
9739,0
29372,0
15459,0
9985,0
38203,0
34138,0
26785,0
11650,0
39084,1
26763,0
29702,0
20511,0
13396,0
31062,0
27850,1
18786,0
11701,0
24554,0
35795,0
38179,1
4079,0
8271,0
17264,1
6294,0
30905,0
24318,0
12682,0
3394,0
8795,0
41063,1
21279,0
40682,1
1018,0
22439,0
20727,0
13873,0
24768,0
40820,1
7411,0
9145,0
22510,0
15639,0
25347,0
39888,0
5943,0
19303,0
10582,0
33940,0
14547,0
14454,0
16109,0
13850,0
19244,0
40189,0
27860,0
18748,0
30966,0
21629,0
15013,0
11834,0
39950,1
40993,1
2044,0
17132,0
12457,0
27797,1
6450,0
2570,0
15131,0
2134,0
3576,1
14989,0
22154,0
21750,0
39106,1
38150,0
39998,1
19453,0
29825,0
33988,0
3679,0
33310,0
3046,0
27393,0
25656,0
3771,0
22118,0
41016,1
35015,0
28772,0
5292,0
4696,0
2498,0
2335,0
4470,0
1062,0
13245,0
34252,0
14176,0
34363,0
27644,0
29613,0
17039,0
13279,0
13033,0
30508,0
11028,0
32969,0
13171,0
14284,0
24900,0
8765,0
38103,0
36521,0
15803,0
25868,0
34234,0
6023,0
35905,0
38130,0
6474,0
36133,0
14881,0
19612,0
30217,1
12487,0
18678,0
19781,0
37063,0
35012,0
17924,0
4611,0
7743,0
30575,0
36077,0
11915,0
5048,0
37343,0
26776,0
2062,0
35449,0
13189,1
5464,0
19488,0
363,0
29882,0
29415,0
25931,1
38855,1
3686,0
21055,0
36220,0
33264,0
17831,0
23956,0
17331,0
6772,0
5808,0
33690,0
22253,0
39793,0
28078,0
2853,1
29481,0
37895,0
27033,0
10043,0
10601,0
15202,0
40747,1
13034,0
27633,0
4500,0
36592,0
25218,0
17971,0
1470,0
17432,0
16972,0
774,0
23316,0
222,0
32718,0
23542,0
11458,0
26463,0
28879,0
16470,0
17932,0
23174,0
14020,0
18772,0
861,0
16249,0
24428,0
33074,0
15510,0
7853,0
2666,0
14813,0
12187,0
30133,1
35896,1
26058,0
32897,0
5983,0
22549,0
20632,1
18628,0
34073,0
10841,0
14293,0
15014,0
6449,0
31111,0
34115,0
40469,1
30964,0
16078,1
7051,0
23755,0
29775,0
27438,0
36681,0
106,0
18045,0
6399,0
11832,0
37773,0
24662,0
20877,0
17322,0
8000,0
14305,0
1945,0
35465,0
14352,0
6846,0
29369,0
16861,0
38317,0
24231,0
31356,0
3052,0
6882,0
3242,0
16447,0
11779,0
8508,0
18293,0
30058,1
12761,0
10933,0
11734,0
4748,0
38547,1
23324,0
20138,0
2970,0
37909,0
23198,0
23823,0
3307,0
21726,0
29679,0
9545,0
38926,0
4430,0
14076,0
23807,0
31858,0
37855,1
15857,0
25577,0
37580,1
29562,1
4643,0
23386,0
19793,0
11377,0
1199,0
12258,0
33233,0
27100,0
21969,0
11442,0
2078,0
23586,0
37334,0
23266,0
7864,0
20186,0
6142,0
4102,0
37935,0
33072,0
23118,0
4084,0
17368,0
29008,0
38294,0
19417,0
14237,0
19562,0
20047,0
30954,0
8309,0
357,0
11685,0
3665,0
27903,0
2027,0
20927,0
5692,0
5018,0
21930,0
35442,0
5041,0
29078,0
8782,0
25501,0
30119,1
38027,0
25173,0
20220,0
24184,0
5677,0
11760,0
12957,0
3373,0
34169,0
10454,0
27475,0
11343,0
31605,0
27970,1
28834,0
25731,1
34907,0
31130,0
35051,0
15861,0
11916,0
31059,0
19378,1
1546,0
10271,0
11553,0
40935,0
36818,0
33300,0
19128,0
11054,0
37485,0
30514,0
26977,0
41150,0
41129,0
13414,0
37336,0
24008,0
9132,0
30873,0
11475,0
32211,0
40904,0
15189,0
26596,0
4779,0
17901,0
10124,1
4371,0
28831,1
40077,1
10028,0
2090,0
29478,0
11898,0
29057,0
36729,0
40432,0
28056,0
27461,0
39427,0
23212,0
39429,0
656,0
28416,0
34427,0
29956,0
17953,0
16256,0
21760,0
21068,0
41177,0
33794,0
33686,0
17982,0
39208,1
15985,0
29067,0
1154,0
32574,0
23528,0
6363,0
24007,0
5253,0
28350,1
33682,0
31096,0
17198,0
4472,0
14517,0
27223,0
38024,1
23150,0
22417,0
31844,0
769,0
3154,0
40440,1
38819,1
16654,0
8646,0
39203,0
33003,0
25036,0
17148,0
23911,0
6042,0
31891,0
33503,1
32410,0
13823,0
15718,0
33863,0
21254,0
19664,0
6374,0
26883,0
20834,0
4538,0
10807,0
30391,0
38081,1
6281,0
20234,1
36973,0
22194,0
20467,0
18032,0
7259,0
15184,0
38418,0
18795,0
22802,0
15523,0
17692,0
19981,0
2773,0
15420,0
5251,0
11040,0
16184,0
11301,0
6899,0
32803,0
15134,0
32063,0
22531,0
41101,1
3385,0
8882,0
15019,0
38700,1
27298,0
461,0
8955,0
33808,0
94,0
1031,0
7287,0
5447,0
24292,0
39129,0
2611,0
27164,0
32270,0
15324,0
13476,0
7501,0
876,1
26428,0
4762,0
29195,0
35781,0
22914,0
37439,0
36368,0
30265,0
4811,0
30706,0
16540,0
10723,0
3535,0
16650,0
19208,0
31495,0
36205,0
19528,1
3410,0
11506,0
26366,0
28101,0
34010,0
1226,0
32791,0
4753,0
29622,0
21457,0
831,0
20792,0
37567,0
34414,0
26821,0
504,1
40332,0
15203,0
9955,0
40894,0
10626,0
9579,0
13017,0
19666,0
30768,0
10409,0
23667,0
5724,0
11906,0
38866,1
18847,0
38540,1
17680,0
20619,0
29565,0
34554,0
39944,0
28385,0
27905,0
16058,1
25618,0
16846,0
30597,0
1918,0
8255,0
23412,0
3738,0
39292,1
28639,1
5531,0
11806,0
40204,0
26888,0
33527,0
21665,0
885,0
17518,0
18808,0
35087,0
34083,0
8995,0
19795,0
36714,0
21921,0
31099,0
40575,1
29122,0
34803,0
3839,0
14740,0
38997,0
33767,0
16003,0
37411,1
30524,0
32559,0
4710,0
25084,0
11912,0
14888,1
38655,1
12876,1
39825,0
16210,0
21705,0
27555,0
4996,0
11780,0
28327,0
29694,0
38657,0
20454,0
21907,0
7782,0
38318,1
34990,0
30261,0
35712,0
26944,0
35011,0
12327,0
24336,0
16072,0
18865,0
36549,0
23047,0
37894,0
1300,0
33958,0
34105,0
16969,0
32500,1
17460,1
40267,0
8310,0
994,0
9538,0
3558,0
29545,0
11497,0
19405,0
5028,0
26515,1
34965,0
27539,0
25852,0
33474,0
36632,0
9309,0
18415,0
39588,1
24463,0
884,0
21047,0
32002,0
14364,0
15404,0
7457,0
2719,0
37794,0
34900,0
36128,0
37041,0
33018,0
28605,0
26050,1
27177,0
10896,0
17917,0
1221,0
29391,0
34262,0
20289,0
12517,0
40937,1
8209,0
27491,0
14021,0
40430,0
38585,0
5767,0
3571,0
6574,0
14333,0
11927,0
880,0
703,0
35147,0
28389,0
28237,0
36239,0
27648,0
28969,0
5017,0
17105,0
19404,0
38095,1
29116,1
37418,1
7855,0
10558,0
37048,0
11048,0
28932,0
31712,0
40112,1
33731,0
38787,0
18733,0
39260,1
3029,0
30883,0
22637,0
39669,0
31623,0
26100,0
4765,0
33344,0
17247,0
39233,1
14652,0
32302,0
18488,0
26261,0
22869,0
3174,1
35497,1
35201,0
36963,0
35175,0
35392,0
31811,0
5056,1
1626,0
19954,1
16644,0
35105,0
31893,0
4029,0
15369,0
20233,0
12079,0
22879,0
10272,0
40464,0
33718,1
19812,0
13831,0
18494,0
27713,1
29250,0
39681,1
12148,0
38976,1
14661,0
13610,0
27116,0
27893,1
3338,1
30252,1
38662,0
16513,0
32964,0
20662,0
39734,1
3895,0
24015,1
21320,0
36499,1
23880,0
32048,0
23498,0
12551,0
23442,0
34280,0
9359,0
37161,1
5490,0
11852,0
29115,0
27565,0
12470,0
280,0
26567,0
12903,0
35898,0
40970,1
26263,0
23534,0
23203,0
31777,0
13074,0
38844,1
19137,0
25367,0
809,0
32234,0
2775,1
35884,1
39847,1
37505,0
22233,0
3247,0
9790,0
3603,0
30950,0
1514,0
40056,1
38231,1
28252,0
29461,0
30916,0
37721,0
4819,0
15809,0
40519,0
3988,1
13618,0
20884,0
12597,0
14855,0
31528,0
8740,0
16270,0
30441,1
4798,0
15815,0
8761,0
9689,0
3584,0
12741,0
37887,0
36182,1
18408,0
28377,0
34134,0
12955,0
40724,0
18443,0
26836,0
17380,0
26359,1
14484,0
40371,1
10852,0
36851,0
39436,0
2199,0
6640,0
3925,0
882,0
13871,0
20415,0
28115,0
6738,1
40832,0
24946,0
11220,0
3275,0
12624,0
4509,0
10406,0
24444,0
35538,0
13236,0
29089,0
25049,0
24482,0
28524,0
34114,0
9761,0
40881,0
41029,0
35838,1
10646,0
34821,0
10528,0
24908,0
18687,0
530,0
10763,0
39247,0
12559,0
24512,0
29923,0
17619,0
24788,1
16554,0
5498,0
37133,1
37865,0
21281,0
10109,0
30065,1
9799,0
32320,0
15590,0
15825,0
37102,0
20386,0
6026,0
37139,0
15716,0
29399,0
15098,0
6566,0
22305,0
39434,0
17508,0
20092,0
4220,0
5222,0
38756,1
11919,0
28616,0
7343,0
35518,0
7965,0
27876,1
25304,0
34741,0
19498,0
35657,0
20755,0
9468,0
31227,0
37302,0
21340,0
10701,0
10399,0
36401,1
1331,0
15101,0
17360,0
12626,0
11435,0
32489,0
26818,0
16728,0
32398,0
14843,0
26418,0
12077,0
5761,0
41089,1
28096,0
33973,0
8597,0
32187,0
4359,0
27318,0
37636,0
14885,0
33681,0
8245,0
30407,1
13232,0
25420,1
33868,0
10162,1
26102,0
39407,1
29136,0
20463,0
35571,0
30316,1
19699,1
8718,0
24295,0
2896,0
34571,0
40503,0
39658,1
657,0
31171,0
26570,0
540,0
36011,0
17723,1
39593,0
40462,0
25912,0
14679,0
26887,0
4639,0
26433,0
20271,0
36127,0
25890,0
22522,0
28278,1
28397,0
1859,0
15615,0
3495,0
4543,0
21037,0
7484,0
32648,0
30258,0
25505,0
21,0
17972,0
21450,0
27609,0
2994,0
21946,0
40545,0
18170,0
16840,0
37025,0
39335,0
3328,0
23927,0
36915,0
37942,1
25166,0
18120,0
16011,0
463,0
32889,0
24949,0
22202,0
13757,0
11162,0
13549,0
11886,0
40300,1
5300,0
10286,0
12415,0
22592,0
35029,0
29788,0
23053,0
39574,1
4660,0
25666,0
12114,0
1794,0
38596,1
38690,1
13039,0
33844,0
38973,0
4591,0
13999,0
14378,0
22615,0
19186,0
28655,0
33880,0
28363,0
39413,0
22719,0
21532,0
32978,0
12097,0
18692,0
3514,0
32903,0
17057,0
2326,0
22069,0
30703,0
3181,0
15998,0
34312,0
38414,1
22833,0
17354,0
28697,0
32645,1
6593,0
416,0
26316,0
11109,0
10751,0
31841,0
22520,0
12948,0
12938,0
35248,0
22605,0
37805,1
25039,0
5128,0
28352,1
31994,0
22521,0
20063,0
28715,1
36744,1
10044,0
6905,0
2963,0
16990,0
3885,0
655,0
22730,0
38035,0
14102,0
35844,0
3638,0
11206,0
39807,0
2545,0
37142,1
4569,0
19901,0
3488,0
10687,0
3724,0
25811,0
24699,0
10304,0
2424,1
40721,1
35926,0
10629,0
21294,0
22559,0
7082,0
9397,0
29662,0
19575,0
5649,0
20334,0
39977,1
8821,1
39140,0
40026,1
29029,0
9488,0
28005,0
37397,1
11509,0
34458,0
2131,0
27801,0
16028,0
16843,0
25531,0
1255,0
33393,0
35860,0
25439,0
6414,0
30342,1
29745,0
11097,0
10809,0
6257,0
23511,0
37011,1
5908,0
39485,1
11602,0
34432,0
37871,1
36255,0
1423,0
8155,0
15269,1
25328,0
37322,0
25793,0
16924,0
13508,0
38306,0
39806,1
24794,0
17777,0
76,0
12063,0
12838,0
40033,1
26951,0
19371,0
24867,0
32262,0
6326,0
37486,0
6388,0
36863,0
23260,0
32970,0
2182,0
10966,0
16391,1
34052,0
29339,0
32850,0
5245,0
3056,0
8946,0
27597,0
24001,1
24970,0
37356,1
39863,1
8327,0
10381,0
31599,0
173,0
26044,0
14833,0
27912,0
18282,0
36395,0
35688,0
2540,0
29229,0
22651,0
6773,0
239,0
4527,0
34360,0
8111,0
19060,1
4758,0
23931,0
26299,0
21927,0
35330,0
40011,0
34233,0
25714,1
9092,0
22198,1
29317,0
30178,0
34377,0
30437,1
23251,1
35740,0
32253,0
4041,0
23897,0
3588,0
14225,0
26791,0
5903,0
9321,0
20109,1
29722,0
31908,0
15631,0
3306,0
38028,0
37284,0
2324,0
37466,0
38834,0
20714,0
15503,0
33739,0
38705,1
21884,0
3923,0
21773,0
22420,1
4338,0
8130,1
6436,0
4301,0
36495,1
12463,0
28015,0
17194,0
18848,0
26071,0
10207,0
25337,0
3762,0
26911,0
27490,0
12760,0
34925,0
29216,0
24533,0
21822,0
9328,0
34788,0
26173,0
38567,0
18708,0
9874,0
6439,0
8726,0
30991,0
981,0
10783,0
1269,0
23437,0
36659,1
27053,0
23299,0
11740,0
18550,0
39408,1
14754,0
13339,0
8451,0
11560,0
12886,0
33069,0
14459,0
14494,0
10953,0
38132,0
25910,0
19628,0
33509,0
1189,1
29186,0
24724,0
27160,1
15729,0
26324,1
25106,0
36890,1
24204,0
20168,0
13272,0
39472,1
34816,0
5462,0
21157,0
26823,0
11616,0
39794,0
3130,0
25769,0
32534,0
15309,0
17356,0
39848,1
149,0
8041,0
9198,0
23766,0
11746,0
13707,0
37294,0
38198,0
13336,0
34660,0
27859,0
27231,0
17219,1
26001,0
38454,0
32306,0
13226,0
17729,0
2429,0
34511,0
8404,0
15002,0
32618,0
16340,0
34167,0
22377,0
11966,0
24032,1
21443,0
19625,0
32995,0
34975,0
23727,0
37934,0
17504,0
24684,0
12495,0
15811,0
32631,0
18655,0
16102,0
29719,0
4324,0
8704,0
5754,0
2241,0
36779,0
19702,0
16053,0
35777,0
6084,0
23116,0
32937,0
10665,0
32196,0
8544,0
21469,0
2591,0
8127,0
32379,0
20105,0
8070,0
10757,0
27161,1
29617,0
34824,0
8759,0
13835,0
3809,0
21840,0
25207,0
11551,0
2234,0
7664,0
36042,0
16935,0
31015,0
12672,0
12952,0
30184,1
25884,0
22092,0
39373,0
32422,0
9961,0
19651,0
7679,0
7171,0
6604,0
5363,1
7739,0
36385,0
10078,0
13724,0
19616,0
25776,0
11165,0
29847,0
3874,0
11196,0
31611,0
29424,0
37455,0
15643,0
35126,1
5204,0
22149,0
14682,0
34762,0
1648,0
10370,0
37761,0
14030,0
7824,0
33538,0
15242,0
25823,0
20813,0
28519,1
19687,0
20702,0
34757,0
13537,0
37304,0
15826,0
36501,1
4784,0
4234,0
37875,1
12802,0
30079,0
2045,0
40459,0
37213,0
27614,0
30588,0
28768,0
37023,0
10965,0
8842,0
25704,0
31640,0
3521,0
31425,0
12767,1
1086,0
23291,0
16606,0
20737,0
19565,0
23120,0
38172,0
3984,0
32726,0
37140,0
9946,0
39151,1
3051,0
32722,0
28518,0
23546,0
15987,0
36686,0
18420,0
14124,0
34351,0
30621,1
36202,0
11003,0
11802,0
14253,0
1452,0
9980,0
19780,0
33348,0
2137,0
13981,0
24574,0
35272,0
39738,1
16147,0
11586,0
16057,0
6732,0
8440,0
24814,0
473,0
37526,0
9380,0
29826,1
3825,0
40180,0
9294,0
31717,0
6694,0
6197,0
12213,0
3847,0
38838,1
5325,0
26447,0
39336,1
33435,0
7827,0
337,0
1795,0
38989,1
2583,0
7185,0
38122,0
25302,0
9924,0
11351,0
25781,0
20580,0
21361,0
7747,0
39367,0
41108,0
11474,0
38624,0
18766,0
15210,0
1693,0
23154,0
20195,0
28736,0
23435,0
40608,0
31524,0
39764,1
35097,1
27677,0
8099,0
7989,0
9372,0
32387,0
10328,0
5973,0
29162,0
10183,0
8490,0
9231,0
28435,0
7020,0
1042,0
17620,0
13797,0
29523,1
12329,0
21998,1
30254,0
4506,0
22106,0
7210,0
28009,0
32529,0
1817,0
5450,0
25609,0
19971,0
28195,0
18773,0
8452,0
37958,0
33954,0
4296,0
39613,1
28784,0
35228,0
31731,0
31771,0
9115,0
38620,0
40648,1
20512,0
4316,0
2261,0
39702,1
7893,0
40846,0
18956,0
36038,1
474,0
12120,0
15293,0
8836,0
13809,0
7859,0
23649,0
25567,1
29223,0
2948,0
39175,1
28022,1
34284,1
26295,0
31003,0
7427,0
5795,0
38803,0
37004,0
21544,0
20282,0
18224,1
33864,0
39855,0
26892,0
38420,1
37137,0
7054,0
25662,0
2738,0
17815,0
19111,0
33822,0
40139,1
28473,0
2918,0
6209,0
34503,0
29300,0
32066,0
38295,0
4830,0
40664,1
31287,0
2101,0
898,0
28987,0
39288,1
14875,0
29258,0
31021,0
22545,0
2273,0
22789,0
30672,0
10250,0
30635,1
13910,0
16464,0
13516,0
15362,0
7936,0
19382,0
30733,0
32359,0
32118,0
21888,0
40245,1
14358,0
29405,0
29509,0
11945,0
40325,0
23396,0
19184,0
6693,0
20999,0
21722,0
17428,0
11572,0
7380,0
13083,0
8365,0
38400,1
4884,0
9477,0
24916,0
5806,0
27672,0
25513,0
1296,0
12809,1
554,0
22872,0
589,0
11246,0
22698,0
36112,0
5413,0
40015,1
18399,0
40907,1
28580,0
23642,0
9504,0
23397,0
31339,0
11257,0
908,0
36740,0
40563,1
29048,0
28299,0
38865,0
10659,1
13569,0
7592,0
34123,0
16098,0
13899,0
11782,0
3662,0
40312,1
35438,1
37501,0
27345,0
16386,0
34430,1
16782,0
27976,0
22298,0
15162,0
32774,0
35834,1
7072,0
16988,0
